record_id,customer_id,touch_date,channel,response_time_hours
MAR-000723,VIS-0181,2024-04-17,Email,32.9670841635019
MAR-001120,VIS-0274,2023-11-08,SMS,8.889360987243318
MAR-001236,VIS-0299,2024-04-21,Email,0.6764987169917531
MAR-000159,VIS-0034,2024-04-27,Retarget Ad,11.79601963538422
MAR-000367,VIS-0082,2024-03-14,Email,10.010955399460558
MAR-001622,VIS-0386,2023-09-23,Retarget Ad,13.406210496789637
MAR-000936,VIS-0231,2023-11-16,Retarget Ad,17.060339339923708
MAR-000542,VIS-0135,2023-09-20,SMS,0.1
MAR-000394,VIS-0089,2024-06-13,Push Notification,14.789021531533736
MAR-000842,VIS-0208,2024-02-26,Retarget Ad,1.6565235351557064
MAR-001083,VIS-0266,2024-06-06,Email,19.196432502833492
MAR-001745,VIS-0414,2023-12-22,Retarget Ad,4.089628228351249
MAR-001821,VIS-0434,2023-07-27,Retarget Ad,15.616489491206835
MAR-001774,VIS-0423,2023-12-12,SMS,9.959749487426647
MAR-001522,VIS-0362,2023-06-13,Retarget Ad,0.1
MAR-001457,VIS-0346,2024-03-14,Retarget Ad,9.107270444166808
MAR-001723,VIS-0408,2023-12-26,Retarget Ad,15.608296869239908
MAR-001481,VIS-0351,2024-03-14,SMS,17.807440201455154
MAR-000316,VIS-0072,2024-01-08,Email,3.5575235664442006
MAR-001395,VIS-0331,2023-12-17,SMS,0.1
MAR-001439,VIS-0342,2024-02-02,SMS,9.289209376922233
MAR-001028,VIS-0251,2024-05-16,SMS,6.066338138361804
MAR-001670,VIS-0397,2023-10-02,Push Notification,9.248293112445511
MAR-000289,VIS-0065,2023-11-30,Push Notification,17.05689141925127
MAR-001611,VIS-0384,2023-12-03,Push Notification,12.02826314638449
MAR-000630,VIS-0160,2023-10-15,Retarget Ad,10.669435702321104
MAR-000238,VIS-0052,2023-12-25,Email,15.517991623063919
MAR-000332,VIS-0075,2023-07-05,Push Notification,5.404920964533399
MAR-001352,VIS-0323,2023-06-18,Retarget Ad,0.1
MAR-001585,VIS-0377,2024-05-06,SMS,9.917548847294665
MAR-001107,VIS-0272,2023-08-14,Email,19.786001591743418
MAR-000780,VIS-0197,2024-04-07,SMS,12.780494943309272
MAR-000048,VIS-0011,2024-04-10,Email,0.8848496471365923
MAR-001243,VIS-0300,2023-11-20,Push Notification,13.742268952659515
MAR-001727,VIS-0408,2024-04-21,Push Notification,6.980739346551547
MAR-001703,VIS-0404,2024-04-24,Retarget Ad,9.502706089372765
MAR-001748,VIS-0415,2023-11-28,Retarget Ad,11.554494198689149
MAR-001574,VIS-0374,2024-06-15,Push Notification,6.0904257849935455
MAR-001104,VIS-0270,2024-05-24,Push Notification,7.973164348735579
MAR-000397,VIS-0089,2024-01-25,Email,9.831836526220574
MAR-001497,VIS-0354,2023-07-03,Push Notification,15.338508793058583
MAR-001673,VIS-0398,2023-12-09,Email,3.61153238369398
MAR-000816,VIS-0202,2023-11-01,SMS,19.50042653364856
MAR-000482,VIS-0117,2024-04-15,Retarget Ad,15.938103724075482
MAR-001583,VIS-0376,2023-12-08,Push Notification,5.235252533982705
MAR-001528,VIS-0363,2023-07-30,Email,8.98749007277021
MAR-001295,VIS-0313,2024-06-22,Retarget Ad,14.396608882456617
MAR-000551,VIS-0137,2024-03-21,SMS,15.74652273219415
MAR-000304,VIS-0068,2023-12-15,Push Notification,1.8468793955406575
MAR-001170,VIS-0286,2024-06-29,Push Notification,2.201295315542412
MAR-000092,VIS-0020,2024-06-12,Email,6.877163610136547
MAR-001822,VIS-0434,2024-04-21,SMS,5.7348746703682725
MAR-001129,VIS-0277,2024-04-28,Email,0.7392451676602949
MAR-000260,VIS-0057,2024-04-21,Retarget Ad,0.1
MAR-001612,VIS-0384,2023-11-10,Push Notification,16.45203306322801
MAR-000532,VIS-0132,2023-09-19,Email,17.740754923161976
MAR-000215,VIS-0048,2024-02-25,Push Notification,17.279574514487415
MAR-001626,VIS-0388,2024-02-19,Email,5.207342990384165
MAR-000579,VIS-0145,2023-12-03,Retarget Ad,0.22761122505722486
MAR-001564,VIS-0372,2023-10-12,Email,0.1
MAR-001061,VIS-0263,2024-06-11,Retarget Ad,4.247473445607136
MAR-000909,VIS-0224,2023-07-16,Push Notification,
MAR-001773,VIS-0423,2024-04-06,Retarget Ad,4.798090826729054
MAR-001623,VIS-0387,2023-12-14,Email,8.757839839782644
MAR-001231,VIS-0299,2024-03-17,Retarget Ad,4.4898525382627
MAR-001752,VIS-0416,2024-06-12,Retarget Ad,7.380368819865944
MAR-001070,VIS-0264,2024-06-23,Email,17.070241501168855
MAR-001829,VIS-0436,2023-10-24,Retarget Ad,17.589344743788775
MAR-000810,VIS-0202,2024-02-13,Email,20.98117097436369
MAR-001073,VIS-0265,2024-05-31,SMS,12.699366157153289
MAR-000648,VIS-0164,2024-01-20,SMS,22.721313662651667
MAR-001721,VIS-0408,2024-02-27,SMS,13.690050050452847
MAR-000567,VIS-0142,2023-12-07,SMS,22.104686968222033
MAR-001112,VIS-0272,2024-03-31,Email,15.877749592741413
MAR-001430,VIS-0339,2024-05-03,SMS,
MAR-000638,VIS-0161,2024-01-19,Push Notification,8.01196350307456
MAR-001031,VIS-0253,2023-08-15,SMS,
MAR-000971,VIS-0240,2024-04-11,SMS,13.68079760793272
MAR-000973,VIS-0241,2023-06-27,SMS,25.48461172321482
MAR-000529,VIS-0131,2023-07-29,Push Notification,0.1
MAR-000051,VIS-0012,2023-09-19,Retarget Ad,21.88658316038924
MAR-001650,VIS-0392,2023-09-24,SMS,11.354132027230737
MAR-000613,VIS-0155,2023-09-14,Email,11.413882010127256
MAR-001739,VIS-0413,2024-03-26,SMS,13.262358392699422
MAR-001549,VIS-0369,2024-01-22,Email,9.428669915198654
MAR-001640,VIS-0390,2023-08-22,Push Notification,17.73487267938361
MAR-000191,VIS-0044,2024-03-19,Retarget Ad,16.617571385642332
MAR-001501,VIS-0356,2023-09-06,Push Notification,17.21553056505862
MAR-000724,VIS-0181,2023-08-17,Push Notification,22.922048199975652
MAR-000866,VIS-0213,2024-06-20,Push Notification,6.457355481549904
MAR-001367,VIS-0327,2023-07-10,Email,5.269167634928172
MAR-001593,VIS-0381,2023-07-22,Retarget Ad,13.039604169956046
MAR-001545,VIS-0369,2023-08-28,Email,12.625355361878741
MAR-001555,VIS-0370,2023-09-19,Email,0.1
MAR-000984,VIS-0244,2023-12-09,Retarget Ad,5.916482395309607
MAR-001163,VIS-0285,2024-04-12,Retarget Ad,13.471554720649582
MAR-000904,VIS-0222,2023-11-07,Email,13.647475205150812
MAR-001303,VIS-0315,2023-12-10,Retarget Ad,13.253821408065065
MAR-000510,VIS-0126,2023-12-14,Retarget Ad,9.928762843711205
MAR-000359,VIS-0080,2023-10-29,Retarget Ad,17.890307452159224
MAR-001820,VIS-0433,2024-01-26,SMS,24.796064447041207
MAR-000457,VIS-0109,2023-08-27,Email,3.103888109429999
MAR-000138,VIS-0029,2023-07-02,Email,20.262250626709474
MAR-000655,VIS-0165,2023-08-21,Retarget Ad,4.623169562469034
MAR-000062,VIS-0013,2024-06-11,Email,0.1
MAR-001075,VIS-0265,2024-03-10,SMS,9.3606059353558
MAR-000242,VIS-0054,2024-03-22,Push Notification,1.8718543203889249
MAR-001473,VIS-0349,2024-02-17,SMS,12.998959622424655
MAR-000753,VIS-0190,2024-06-08,Email,6.937408333615904
MAR-001833,VIS-0436,2024-04-18,SMS,16.840302481674627
MAR-001223,VIS-0294,2024-05-22,Retarget Ad,0.1
MAR-001607,VIS-0384,2023-09-18,Retarget Ad,10.668870342707166
MAR-000273,VIS-0059,2023-07-26,Push Notification,0.39586053930983756
MAR-001389,VIS-0331,2024-05-17,Email,2.5696737589848357
MAR-000531,VIS-0132,2024-06-05,Email,24.216742519534694
MAR-001116,VIS-0274,2023-12-15,Retarget Ad,14.120456132387147
MAR-000836,VIS-0206,2024-06-08,Retarget Ad,3.0553222092438186
MAR-001167,VIS-0286,2024-02-11,Push Notification,7.070305697828269
MAR-001161,VIS-0284,2024-03-12,SMS,16.40415077533325
MAR-000423,VIS-0098,2024-04-04,Push Notification,4.6171696315763056
MAR-000091,VIS-0020,2023-06-17,Retarget Ad,9.89654581375702
MAR-000497,VIS-0122,2023-09-07,SMS,1.7070122776684737
MAR-000479,VIS-0117,2023-10-28,SMS,17.468145489294855
MAR-000243,VIS-0054,2024-05-14,SMS,5.463005247791942
MAR-001597,VIS-0381,2023-06-10,SMS,11.134319294978576
MAR-001722,VIS-0408,2024-03-13,Email,14.159879510272523
MAR-001318,VIS-0318,2024-01-17,Email,13.86977800039261
MAR-000956,VIS-0237,2024-01-08,Push Notification,9.90176911199403
MAR-000735,VIS-0186,2024-06-01,SMS,8.696479866428298
MAR-000172,VIS-0038,2023-12-26,Email,17.76300166990292
MAR-001725,VIS-0408,2024-04-15,Push Notification,14.096206330097962
MAR-001539,VIS-0367,2023-11-01,Push Notification,2.9933397869628435
MAR-000090,VIS-0020,2023-10-27,Push Notification,7.074694499717034
MAR-001084,VIS-0266,2023-11-09,Retarget Ad,17.157478207019373
MAR-001224,VIS-0294,2023-07-05,Push Notification,0.1
MAR-001049,VIS-0259,2024-04-27,Push Notification,2.172274006233545
MAR-000946,VIS-0235,2023-07-22,Email,3.4740089873871174
MAR-000083,VIS-0017,2023-07-22,Retarget Ad,18.24189300658241
MAR-001184,VIS-0288,2024-06-27,Email,6.634129564665037
MAR-000352,VIS-0079,2023-08-05,Email,24.150641475046044
MAR-000384,VIS-0086,2023-06-26,Email,11.981811265415125
MAR-000477,VIS-0116,2023-09-09,Push Notification,3.8155726930157394
MAR-000796,VIS-0199,2024-06-15,Retarget Ad,13.018592151788054
MAR-000287,VIS-0065,2023-07-11,Retarget Ad,2.6314968687731977
MAR-000022,VIS-0006,2024-04-15,Push Notification,11.528003461612556
MAR-000190,VIS-0044,2024-03-06,SMS,9.97779543761544
MAR-000525,VIS-0130,2024-03-12,Email,16.60371452783732
MAR-001787,VIS-0427,2024-04-19,Email,9.844715250168646
MAR-001194,VIS-0289,2023-09-06,Email,10.49951085021118
MAR-001513,VIS-0360,2023-10-18,Push Notification,17.705094180745476
MAR-001040,VIS-0255,2024-03-19,Push Notification,18.83403239582623
MAR-001484,VIS-0351,2023-07-21,Retarget Ad,19.06845469820619
MAR-000057,VIS-0013,2024-06-03,Retarget Ad,0.1
MAR-001700,VIS-0404,2023-07-13,Email,8.409937237991814
MAR-000728,VIS-0182,2024-01-12,Email,9.622339329269796
MAR-000323,VIS-0073,2023-12-15,Email,3.5452265487196373
MAR-001217,VIS-0293,2023-06-08,Retarget Ad,2.6539801697865055
MAR-000964,VIS-0239,2024-05-17,Email,21.301294398283574
MAR-001174,VIS-0286,2023-11-20,Email,5.212601636973802
MAR-000105,VIS-0023,2023-08-03,Push Notification,0.1
MAR-001485,VIS-0351,2024-06-27,Email,21.540299489407065
MAR-000663,VIS-0167,2023-06-01,Push Notification,0.1
MAR-000566,VIS-0142,2024-05-10,SMS,25.15930157947011
MAR-000584,VIS-0146,2023-08-25,Retarget Ad,7.3241192704615035
MAR-001265,VIS-0306,2023-06-28,Push Notification,0.24006384337835307
MAR-000794,VIS-0199,2024-02-06,Push Notification,0.9571741631174469
MAR-001288,VIS-0312,2024-06-05,SMS,0.1
MAR-000908,VIS-0224,2023-06-17,Retarget Ad,0.1
MAR-001762,VIS-0419,2023-12-21,SMS,15.804462688948071
MAR-000193,VIS-0044,2024-03-28,Push Notification,9.574604583308592
MAR-000435,VIS-0101,2024-05-17,Push Notification,12.45151366158672
MAR-000582,VIS-0145,2023-09-29,Email,9.232634634396051
MAR-001594,VIS-0381,2024-03-14,Retarget Ad,9.238109045128681
MAR-001415,VIS-0335,2023-08-07,Retarget Ad,12.430931399946092
MAR-001575,VIS-0374,2023-06-28,Push Notification,9.21888428220128
MAR-001364,VIS-0327,2024-05-29,Email,8.166020756383714
MAR-000341,VIS-0078,2023-09-10,Push Notification,10.416936738445429
MAR-000035,VIS-0008,2023-06-10,Push Notification,6.68798879605658
MAR-001062,VIS-0263,2023-06-22,Push Notification,1.0430139483347647
MAR-001277,VIS-0309,2023-10-05,Email,10.981573033236707
MAR-001422,VIS-0336,2023-11-13,Retarget Ad,
MAR-001216,VIS-0293,2024-01-19,Retarget Ad,5.68068109129276
MAR-000874,VIS-0217,2024-04-12,Retarget Ad,8.786464212244447
MAR-001588,VIS-0377,2023-11-14,SMS,11.073839203352414
MAR-000847,VIS-0209,2024-05-20,Email,19.20007603605473
MAR-000903,VIS-0222,2024-05-13,Push Notification,14.398199632280344
MAR-000308,VIS-0070,2023-06-25,Push Notification,10.124358412849817
MAR-000641,VIS-0162,2023-06-12,Push Notification,16.1366534412435
MAR-000993,VIS-0246,2024-04-26,Retarget Ad,9.484548956796106
MAR-000895,VIS-0220,2023-06-23,Retarget Ad,7.69128882181188
MAR-000310,VIS-0070,2023-09-21,SMS,12.317432182510904
MAR-001768,VIS-0421,2023-12-05,Email,3.993723596845764
MAR-001009,VIS-0248,2024-03-08,SMS,13.2226518665159
MAR-000285,VIS-0062,2023-06-10,SMS,8.363239350852323
MAR-000676,VIS-0170,2023-07-25,Email,7.002793582766058
MAR-001350,VIS-0323,2023-11-08,SMS,0.1
MAR-001831,VIS-0436,2024-06-03,Retarget Ad,17.70014360834595
MAR-000009,VIS-0004,2023-12-31,Email,
MAR-000346,VIS-0078,2024-04-30,Retarget Ad,11.054008198245672
MAR-001444,VIS-0343,2023-06-25,SMS,16.151223893182873
MAR-000147,VIS-0031,2023-11-04,Push Notification,14.636327068804608
MAR-000708,VIS-0178,2023-09-10,SMS,3.742830977314443
MAR-001664,VIS-0396,2023-10-22,Email,0.1
MAR-001446,VIS-0344,2024-03-09,Push Notification,15.87711872417883
MAR-000875,VIS-0217,2023-12-16,SMS,13.325458337510112
MAR-001154,VIS-0282,2023-12-05,Retarget Ad,17.18061289487348
MAR-000853,VIS-0210,2023-07-11,Retarget Ad,9.518763660465405
MAR-001589,VIS-0379,2024-04-16,Retarget Ad,18.232970096116595
MAR-000187,VIS-0043,2023-11-23,Email,15.719778104605622
MAR-000913,VIS-0225,2024-05-01,Push Notification,14.420029990174148
MAR-001119,VIS-0274,2024-05-24,SMS,10.508397387066298
MAR-000829,VIS-0205,2024-01-24,SMS,12.881097634854264
MAR-000662,VIS-0167,2023-08-06,Retarget Ad,0.1
MAR-000822,VIS-0203,2023-12-08,Push Notification,16.098023880509118
MAR-001139,VIS-0279,2024-02-27,Push Notification,6.673815880535599
MAR-001735,VIS-0412,2023-12-07,Retarget Ad,9.115292439671038
MAR-000696,VIS-0175,2023-08-27,Email,9.721464056161416
MAR-000784,VIS-0198,2024-03-06,SMS,14.96539730665327
MAR-000618,VIS-0156,2024-06-12,Push Notification,2.054426545834148
MAR-001229,VIS-0297,2024-01-23,Email,4.885257830048704
MAR-000015,VIS-0005,2023-06-26,Retarget Ad,7.6613883163400835
MAR-001506,VIS-0358,2024-01-28,SMS,18.702002499401594
MAR-000749,VIS-0188,2024-04-18,Push Notification,15.884827619830915
MAR-000998,VIS-0246,2024-02-03,Push Notification,12.072791037212815
MAR-000985,VIS-0244,2024-01-20,Push Notification,10.34259199140159
MAR-001386,VIS-0330,2023-09-13,Retarget Ad,9.868056860544204
MAR-001027,VIS-0251,2023-06-24,Push Notification,
MAR-001088,VIS-0267,2023-10-29,Push Notification,2.6419197240241594
MAR-001618,VIS-0386,2023-09-23,Email,18.500909766563193
MAR-000224,VIS-0051,2024-06-21,Retarget Ad,13.062245802551097
MAR-001500,VIS-0356,2023-07-24,SMS,11.549450380373505
MAR-000598,VIS-0150,2024-02-17,Push Notification,7.3208755234357685
MAR-001253,VIS-0302,2023-07-11,Push Notification,28.081596201627132
MAR-001250,VIS-0302,2023-12-04,Email,19.78427808901336
MAR-000719,VIS-0180,2024-02-02,Email,
MAR-001190,VIS-0289,2023-09-17,Push Notification,10.294194770280304
MAR-001297,VIS-0313,2023-08-29,Retarget Ad,10.054176492313493
MAR-000050,VIS-0012,2024-05-21,Push Notification,27.883857411182962
MAR-001694,VIS-0402,2024-05-29,Retarget Ad,0.1
MAR-000279,VIS-0062,2024-05-26,SMS,10.7490974576091
MAR-001435,VIS-0341,2024-01-04,Push Notification,11.001424097278226
MAR-001034,VIS-0254,2024-01-27,Retarget Ad,25.888651349725137
MAR-001795,VIS-0428,2023-09-24,Email,7.7934605810174595
MAR-000095,VIS-0020,2024-03-02,Push Notification,19.884596859050454
MAR-000463,VIS-0111,2023-11-16,SMS,3.864390715466909
MAR-000368,VIS-0082,2024-03-16,Email,
MAR-000918,VIS-0227,2023-08-17,Retarget Ad,0.1
MAR-001178,VIS-0287,2023-06-23,Email,7.115407626625084
MAR-000227,VIS-0051,2023-09-09,Retarget Ad,3.8196359209163084
MAR-000171,VIS-0038,2023-12-16,SMS,22.19991099752372
MAR-000670,VIS-0169,2024-02-01,Retarget Ad,15.957831901727545
MAR-000025,VIS-0007,2024-06-07,SMS,10.557867982300438
MAR-001115,VIS-0273,2024-05-16,Push Notification,21.15327210253897
MAR-001791,VIS-0428,2023-06-03,Push Notification,8.851669942664184
MAR-001433,VIS-0341,2023-06-06,Retarget Ad,8.728263459411576
MAR-000413,VIS-0095,2023-08-15,SMS,11.437296669089466
MAR-000975,VIS-0243,2023-07-03,Retarget Ad,10.444780932959912
MAR-001195,VIS-0289,2023-11-05,Retarget Ad,5.457937741156011
MAR-000438,VIS-0104,2024-05-13,Retarget Ad,22.589877310307813
MAR-000117,VIS-0024,2024-03-13,Email,8.93452441155053
MAR-001064,VIS-0263,2024-01-08,SMS,8.841186310141666
MAR-001166,VIS-0285,2024-01-06,Retarget Ad,7.467608947147667
MAR-000830,VIS-0205,2023-10-06,Email,15.472694853170601
MAR-000568,VIS-0142,2024-03-25,Email,9.689421003229818
MAR-000152,VIS-0032,2024-03-29,Email,7.364564023097912
MAR-000559,VIS-0141,2024-01-02,SMS,13.867699283015453
MAR-001812,VIS-0431,2024-05-18,Email,15.707957477694109
MAR-000977,VIS-0243,2024-05-19,Retarget Ad,17.232913253602756
MAR-000081,VIS-0017,2024-06-12,Retarget Ad,20.77115266637997
MAR-000888,VIS-0219,2024-01-11,Email,5.767914892786719
MAR-000073,VIS-0015,2024-02-13,Push Notification,0.1
MAR-000393,VIS-0088,2023-11-22,Email,0.1
MAR-001328,VIS-0319,2024-03-24,Push Notification,20.58016543696329
MAR-000982,VIS-0244,2023-09-28,SMS,8.960353714553124
MAR-001824,VIS-0434,2023-10-12,Retarget Ad,12.174172694047106
MAR-000781,VIS-0197,2023-06-29,SMS,26.3705905634835
MAR-000646,VIS-0164,2023-11-03,Push Notification,5.55572793729205
MAR-001023,VIS-0251,2023-10-22,Email,
MAR-001262,VIS-0305,2023-11-07,Email,6.8976358797237305
MAR-000758,VIS-0190,2024-01-21,SMS,20.88891157217172
MAR-000495,VIS-0121,2023-11-03,Push Notification,4.70705369836419
MAR-001529,VIS-0365,2023-08-06,SMS,15.266708933483834
MAR-000839,VIS-0206,2024-03-22,Push Notification,2.206980811515214
MAR-001647,VIS-0391,2024-01-31,Email,3.1008445885431546
MAR-000536,VIS-0134,2023-06-27,Email,24.960247648340204
MAR-000355,VIS-0080,2024-04-22,Push Notification,23.917583290829782
MAR-001069,VIS-0264,2023-07-25,SMS,13.265032452174982
MAR-001556,VIS-0371,2023-06-12,Email,1.0761884609260544
MAR-000100,VIS-0022,2024-06-29,SMS,17.475653130510445
MAR-001388,VIS-0330,2023-06-22,Push Notification,12.411544994032333
MAR-000617,VIS-0156,2024-05-14,SMS,7.2079062870656205
MAR-001783,VIS-0425,2023-08-27,SMS,11.949917005601026
MAR-001459,VIS-0347,2023-09-27,Push Notification,14.860006730966594
MAR-001405,VIS-0333,2024-02-15,Push Notification,11.019863128981992
MAR-000653,VIS-0165,2023-12-10,Email,3.12631408642127
MAR-000405,VIS-0094,2023-11-17,Push Notification,12.24955842120633
MAR-001055,VIS-0260,2024-06-20,Push Notification,10.146997044523644
MAR-001565,VIS-0372,2023-08-22,Email,
MAR-000198,VIS-0045,2023-12-31,Email,7.000459700212436
MAR-000890,VIS-0220,2024-04-15,Email,15.378528344739305
MAR-001733,VIS-0411,2023-11-17,Email,3.4475334913042524
MAR-000806,VIS-0201,2024-03-23,SMS,
MAR-000680,VIS-0171,2024-04-29,Email,8.720131524961023
MAR-000791,VIS-0199,2023-08-11,Push Notification,10.082398660802578
MAR-000271,VIS-0059,2024-05-19,Push Notification,6.258092100145937
MAR-000573,VIS-0144,2023-08-07,SMS,25.922196396691724
MAR-001001,VIS-0247,2023-08-12,Push Notification,7.563150682824623
MAR-000024,VIS-0007,2024-06-22,SMS,21.686259729042014
MAR-000607,VIS-0154,2024-01-14,Push Notification,0.1
MAR-000864,VIS-0212,2024-01-28,Push Notification,0.11475751590672623
MAR-000625,VIS-0159,2023-11-05,Email,11.36211968001065
MAR-000734,VIS-0185,2024-06-06,Retarget Ad,11.238728724458177
MAR-001356,VIS-0324,2023-10-06,Retarget Ad,9.569578967565654
MAR-000565,VIS-0142,2023-06-23,Retarget Ad,24.261194680920326
MAR-001799,VIS-0429,2023-09-23,Retarget Ad,18.605407063076814
MAR-000382,VIS-0085,2023-06-10,Push Notification,7.081816128059483
MAR-000746,VIS-0188,2024-02-12,SMS,18.229979137832487
MAR-001475,VIS-0350,2023-09-15,Push Notification,11.053383564075824
MAR-001103,VIS-0270,2023-08-21,Push Notification,15.590463324842672
MAR-001020,VIS-0250,2024-03-31,SMS,33.295191076780874
MAR-001263,VIS-0305,2023-11-21,Retarget Ad,3.0987102904307395
MAR-000772,VIS-0194,2023-09-16,Retarget Ad,24.216458062883582
MAR-001338,VIS-0321,2023-08-03,Push Notification,1.50965309861445
MAR-000204,VIS-0046,2024-02-03,Email,15.911718787214523
MAR-000297,VIS-0067,2023-08-07,Retarget Ad,
MAR-000441,VIS-0104,2024-04-14,Email,11.516365391471174
MAR-001562,VIS-0371,2023-12-12,Email,4.301149184114573
MAR-000769,VIS-0194,2024-02-08,Email,23.6522834340388
MAR-000491,VIS-0118,2023-08-04,Push Notification,2.068485969958914
MAR-000924,VIS-0228,2024-03-11,Push Notification,12.351086864394759
MAR-000668,VIS-0168,2023-06-12,SMS,10.948559328215266
MAR-001568,VIS-0373,2023-09-24,Push Notification,16.017358521787905
MAR-000373,VIS-0083,2023-09-16,Email,17.35067800902025
MAR-001643,VIS-0390,2023-09-13,SMS,13.658914694973264
MAR-000704,VIS-0176,2024-01-11,SMS,19.69865398452857
MAR-001056,VIS-0260,2023-10-07,Email,13.017533231795241
MAR-000498,VIS-0122,2023-07-28,SMS,16.97754873083375
MAR-001228,VIS-0297,2024-04-11,Push Notification,4.330555245451567
MAR-001636,VIS-0389,2023-06-18,Retarget Ad,10.60921648141919
MAR-001452,VIS-0344,2023-11-17,Push Notification,9.248285358056723
MAR-000093,VIS-0020,2024-06-18,Push Notification,8.58675783246296
MAR-000715,VIS-0179,2023-09-10,Retarget Ad,5.334432635532863
MAR-000342,VIS-0078,2024-06-20,Retarget Ad,8.280370632971282
MAR-000111,VIS-0024,2023-10-28,Push Notification,9.302053381989223
MAR-000882,VIS-0218,2023-09-16,Email,8.89799938813737
MAR-001373,VIS-0328,2023-09-11,SMS,0.1
MAR-000453,VIS-0108,2024-03-04,Push Notification,18.35753660910294
MAR-000253,VIS-0055,2024-05-03,SMS,0.1
MAR-000031,VIS-0008,2024-06-20,Push Notification,2.330652709796412
MAR-000096,VIS-0021,2024-04-22,SMS,18.711905215109933
MAR-001425,VIS-0338,2023-07-19,SMS,0.1
MAR-001409,VIS-0335,2023-11-20,Push Notification,4.869068477076952
MAR-001015,VIS-0249,2024-04-03,Email,0.7670759979451294
MAR-001627,VIS-0388,2023-11-20,Email,6.408061126941591
MAR-000020,VIS-0006,2023-07-12,Push Notification,12.553228325521593
MAR-001343,VIS-0322,2023-09-01,Retarget Ad,17.751686189141093
MAR-001003,VIS-0247,2024-04-07,Push Notification,0.1
MAR-001099,VIS-0270,2024-02-21,SMS,13.01239503135554
MAR-000834,VIS-0206,2024-06-13,Email,6.045012896377897
MAR-001662,VIS-0395,2023-09-21,Email,0.1
MAR-000470,VIS-0113,2023-07-26,SMS,6.924684482455396
MAR-001566,VIS-0372,2023-09-27,Push Notification,2.927802399310745
MAR-000885,VIS-0219,2023-09-12,SMS,10.968629550373173
MAR-000010,VIS-0005,2023-11-12,SMS,14.493533371972237
MAR-001213,VIS-0293,2024-06-06,Push Notification,1.788757677031524
MAR-000612,VIS-0155,2024-06-07,Retarget Ad,5.676037163253328
MAR-000942,VIS-0233,2023-11-25,Push Notification,10.839950686500167
MAR-000750,VIS-0188,2024-04-25,SMS,23.78622389845581
MAR-000098,VIS-0021,2023-09-18,Push Notification,9.679120034367095
MAR-001100,VIS-0270,2023-11-18,SMS,13.121386017104305
MAR-001039,VIS-0255,2023-07-30,SMS,12.388463706498158
MAR-000827,VIS-0204,2023-10-20,Push Notification,9.568681524982745
MAR-000843,VIS-0208,2023-12-02,Retarget Ad,0.1
MAR-001657,VIS-0394,2024-03-29,Email,7.963449457586702
MAR-001815,VIS-0432,2024-05-28,Retarget Ad,10.262708901553843
MAR-000813,VIS-0202,2023-07-22,Email,28.31673884574138
MAR-001759,VIS-0418,2024-05-06,Retarget Ad,2.7044661856813583
MAR-000414,VIS-0096,2023-09-14,SMS,7.960803320580206
MAR-000871,VIS-0215,2023-08-08,Push Notification,18.404554599737335
MAR-000375,VIS-0083,2023-12-13,Retarget Ad,20.638530631827273
MAR-000684,VIS-0173,2024-01-02,Email,0.1
MAR-000447,VIS-0107,2024-03-09,Push Notification,0.1
MAR-000080,VIS-0017,2023-07-10,Email,17.72998173727278
MAR-000688,VIS-0173,2023-06-23,SMS,6.563176192494575
MAR-001644,VIS-0390,2023-07-10,SMS,24.539696046248892
MAR-000733,VIS-0185,2023-12-27,Push Notification,0.1
MAR-001117,VIS-0274,2023-08-06,Email,16.272037475778045
MAR-000778,VIS-0196,2023-12-05,Email,13.185182341945726
MAR-001153,VIS-0282,2024-05-12,Push Notification,13.468086782446548
MAR-000855,VIS-0211,2023-08-23,Retarget Ad,11.407806968728401
MAR-000915,VIS-0226,2024-05-05,Retarget Ad,13.481071600085546
MAR-000697,VIS-0175,2024-06-18,SMS,9.801981355526815
MAR-000102,VIS-0023,2023-11-30,Retarget Ad,12.004528243263108
MAR-001598,VIS-0382,2023-12-23,Retarget Ad,4.103910282960802
MAR-000852,VIS-0210,2024-04-27,Email,8.615613019066974
MAR-001289,VIS-0312,2024-01-19,Retarget Ad,0.1
MAR-000262,VIS-0057,2023-09-03,Email,0.1
MAR-000609,VIS-0154,2024-02-20,SMS,0.1
MAR-000362,VIS-0081,2023-07-19,SMS,3.7368050320762216
MAR-000528,VIS-0131,2024-06-24,Retarget Ad,0.1
MAR-000381,VIS-0085,2024-02-29,SMS,8.146687064913428
MAR-000063,VIS-0014,2023-09-08,SMS,1.2960881139786604
MAR-001337,VIS-0321,2024-02-16,SMS,0.6104044967863049
MAR-000303,VIS-0068,2024-01-17,Push Notification,2.743866767520917
MAR-000240,VIS-0053,2023-09-26,SMS,
MAR-001053,VIS-0260,2024-05-27,Email,22.159911514035386
MAR-001827,VIS-0435,2023-06-27,SMS,0.1
MAR-001487,VIS-0353,2024-01-13,Retarget Ad,13.249097473172496
MAR-001531,VIS-0365,2024-05-24,Email,18.19350292950297
MAR-001603,VIS-0382,2023-06-21,SMS,6.221350302616697
MAR-001203,VIS-0290,2023-11-13,Retarget Ad,28.343287006118082
MAR-000571,VIS-0143,2023-10-10,Retarget Ad,14.066070929351202
MAR-001604,VIS-0382,2023-08-08,Retarget Ad,5.587896935633006
